Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire;Code NREF;Code Ligne
2787;24;OA;MOA;C516.5004.01;NON;;Valeur;TSCA - Récapitulatif - Total à payer;Montant entier sans décimale;912747;
2787;24;PA;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Incendie risques agricoles non exonérés - Paiement;Montant entier sans décimale;912750;B540
2787;24;PB;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Incendie risques agricoles non exonérés - Imputation;Montant entier sans décimale;912751;
2787;24;PC;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Incendie caisses départementales - Paiement;Montant entier sans décimale;912752;B530
2787;24;PD;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Incendie caisses départementales - Imputation;Montant entier sans décimale;912753;
2787;24;PE;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Incendie tarif normal - Paiement;Montant entier sans décimale;912754;B520
2787;24;PF;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Incendie tarif normal - Imputation;Montant entier sans décimale;912755;
2787;24;PG;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Activités professionnelles incendies - Paiement;Montant entier sans décimale;912756;B550
2787;24;PH;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Activités professionnelles incendies - Imputation;Montant entier sans décimale;912757;
2787;24;PI;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Pertes - Paiement;Montant entier sans décimale;912758;B555
2787;24;PJ;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Pertes - Imputation;Montant entier sans décimale;912759;
2787;24;PK;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Navigation - Paiement;Montant entier sans décimale;912760;B510
2787;24;PL;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Navigation - Imputation;Montant entier sans décimale;912761;
2787;24;PM;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Véhicules terrestres à moteur - Paiement;Montant entier sans décimale;912762;B597
2787;24;PN;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Véhicules terrestres à moteur - Imputation;Montant entier sans décimale;912763;
2787;24;PO;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Toutes autres assurances - Paiement;Montant entier sans décimale;912764;B600
2787;24;PP;MOA;C516.5004.01;NON;;Valeur;TSCA Départements - Toutes autres assurances - Imputation;Montant entier sans décimale;912765;
2787;24;PQ;MOA;C516.5004.01;NON;;Valeur;TSCA Autres affectataires - Véhicules terrestres à moteur avec PTAC supérieur à 3,5 tonnes - Paiement;Montant entier sans décimale;912766;0491
2787;24;PR;MOA;C516.5004.01;NON;;Valeur;TSCA Autres affectataires - Véhicules terrestres à moteur (responsabilité civile obligatoire) - Paiement;Montant entier sans décimale;912767;0492
2787;24;PS;MOA;C516.5004.01;NON;;Valeur;TSCA Assurance emprunteur décès - Paiement;Montant entier sans décimale;912768;B597
2787;24;PT;MOA;C516.5004.01;NON;;Valeur;TSCA Protection juridique - Paiement;Montant entier sans décimale;912769;B800
2787;24;PU;MOA;C516.5004.01;NON;;Valeur;Contributions additionnelles FNGRA - Paiement;Montant entier sans décimale;912770;1490
2787;24;PV;MOA;C516.5004.01;NON;;Valeur;Contributions additionnelles FNGRA - Imputation;Montant entier sans décimale;912771;
2787;24;PW;MOA;C516.5004.01;NON;;Valeur;Prélèvement FPRNM - Paiement;Montant entier sans décimale;912772;B690
2787;24;PX;MOA;C516.5004.01;NON;;Valeur;Prélèvements contrats assurance-vie - Assureurs - Paiement;Montant entier sans décimale;912773;B560
2787;24;PY;MOA;C516.5004.01;NON;;Valeur;Prélèvements contrats assurance-vie - CDC - Paiement;Montant entier sans décimale;912774;B571
2787;24;PZ;MOA;C516.5004.01;NON;;Valeur;Cotisation professionnels de santé - Paiement;Montant entier sans décimale;912775;0454
2787;24;QA;MOA;C516.5004.01;NON;;Valeur;Contributions FGTI - Paiement;Montant entier sans décimale;912776;0498
P-IDENTIF;24;AA;NAD;0000.3164.01;NON;;AdresseVille;Adresse du déclarant, ville;;;
P-IDENTIF;24;AA;NAD;0000.3207.01;NON;;AdresseCodePays;Adresse du déclarant, pays;;;
P-IDENTIF;24;AA;NAD;0000.3251.01;NON;;AdresseCodePostal;Adresse du déclarant, code postal;;;
P-IDENTIF;24;AA;NAD;C059.3042.01;NON;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Adresse du déclarant, numéro, type et nom voie;;;
P-IDENTIF;24;AA;NAD;C059.3042.02;NON;;AdresseComplement;Adresse du déclarant, complément d'adresse;;;
P-IDENTIF;24;AA;NAD;C076.3148.01;NON;EM;Email;Adresse du déclarant, email;;;
P-IDENTIF;24;AA;NAD;C076.3148.01;NON;TE;Telephone;Adresse du déclarant, téléphone;;;
P-IDENTIF;24;AA;NAD;C080.3036.01;NON;;Designation;Identification du déclarant, désignation ou nom prénom;;;
P-IDENTIF;24;AA;NAD;C080.3036.02;NON;;DesignationSuite1;Identification du déclarant, qualité ou complément de désignation;;;
P-IDENTIF;24;AA;NAD;C080.3036.03;NON;;DesignationSuite2;Identification du déclarant, titre du redevable;;;
P-IDENTIF;24;AA;NAD;C082.3039.01;NON;;Identifiant;Numéro SIREN;;;
P-IDENTIF;24;BB;DTM;C507.2380.01;NON;102;Valeur;Date de Cession cessation;Format attendu : yyyyMMdd;;
P-IDENTIF;24;CA;DTM;C507.2380.01;NON;102;Valeur;Date de début de période;Format attendu : yyyyMMdd;;
P-IDENTIF;24;CB;DTM;C507.2380.01;NON;102;Valeur;Date de fin de période;Format attendu : yyyyMMdd;;
P-IDENTIF;24;GA;FII;C078.3192.01;NON;;TitulaireDesignation;Nom titulaire compte TLRA 1;;;
P-IDENTIF;24;GA;FII;C078.3192.02;NON;;TitulaireDesignationSuite;Prénom titulaire compte TLRA 1;;;
P-IDENTIF;24;GA;FII;C078.3194.01;NON;;Iban;IBAN CB TLRA 1;;;
P-IDENTIF;24;GA;FII;C088.3433.01;NON;;Bic;BIC CB TLRA 1;;;
P-IDENTIF;24;GB;FII;C078.3192.01;NON;;TitulaireDesignation;Nom titulaire compte TLRA 2;;;
P-IDENTIF;24;GB;FII;C078.3192.02;NON;;TitulaireDesignationSuite;Prénom titulaire compte TLRA 2;;;
P-IDENTIF;24;GB;FII;C078.3194.01;NON;;Iban;IBAN CB TLRA 2;;;
P-IDENTIF;24;GB;FII;C088.3433.01;NON;;Bic;BIC CB TLRA 2;;;
P-IDENTIF;24;GC;FII;C078.3192.01;NON;;TitulaireDesignation;Nom titulaire compte TLRA 3;;;
P-IDENTIF;24;GC;FII;C078.3192.02;NON;;TitulaireDesignationSuite;Prénom titulaire compte TLRA 3;;;
P-IDENTIF;24;GC;FII;C078.3194.01;NON;;Iban;IBAN CB TLRA 3;;;
P-IDENTIF;24;GC;FII;C088.3433.01;NON;;Bic;BIC CB TLRA 3;;;
P-IDENTIF;24;HA;MOA;C516.5004.01;NON;;Valeur;Montant TLRA 1;Montant entier sans décimale;;
P-IDENTIF;24;HB;MOA;C516.5004.01;NON;;Valeur;Montant TLRA 2;Montant entier sans décimale;;
P-IDENTIF;24;HC;MOA;C516.5004.01;NON;;Valeur;Montant TLRA 3;Montant entier sans décimale;;
P-IDENTIF;24;KA;RFF;C506.1154.01;NON;;Valeur;Référence TLRA 1;;;
P-IDENTIF;24;KB;RFF;C506.1154.01;NON;;Valeur;Référence TLRA 2;;;
P-IDENTIF;24;KC;RFF;C506.1154.01;NON;;Valeur;Référence TLRA 3;;;
P-IDENTIF;24;KD;RFF;C506.1154.01;NON;;Valeur;Référence de l'obligation fiscale;;;
P-IDENTIF;24;KF;DTM;C507.2380.01;NON;610;Valeur;Échéance;Format attendu : yyyyMM;;
1329AC;25;AA;MOA;C516.5004.01;NON;;Valeur;Montant du chiffre d'affaires de la période de référence;Montant entier sans décimale;901229;A1
1329AC;25;AB;MOA;C516.5004.01;NON;;Valeur;Montant du chiffre d'affaires réel si la période de référence est différente de 12 mois;Montant entier sans décimale;901230;A2
1329AC;25;AC;PCD;C501.5482.01;NON;;Valeur;Pourcentage de la valeur ajoutée;Pourcentage avec 2 décimales;901236;B
1329AC;25;AD;MOA;C516.5004.01;NON;;Valeur;Montant du chiffre d'affaires de référence du groupe;Montant entier sans décimale;901470;A3
1329AC;25;BA;MOA;C516.5004.01;NON;;Valeur;Valeur ajoutée produite;Montant entier sans décimale;901231;C
1329AC;25;BB;MOA;C516.5004.01;NON;;Valeur;Limitation de la valeur ajoutée;Montant entier sans décimale;901234;D0
1329AC;25;BC;CCI;C889.7111.01;NON;TBX;Valeur;Coche :Mention limitation valeur ajoutée non applicable;;901233;D0
1329AC;25;CA;MOA;C516.5004.01;NON;;Valeur;Montant de la cotisation sur la valeur ajoutée;Montant entier sans décimale;901253;E
1329AC;25;CB;MOA;C516.5004.01;NON;;Valeur;Acompte avant réductions;Montant entier sans décimale;901254;F
1329AC;25;DA;MOA;C516.5004.01;NON;;Valeur;Exonérations;Montant entier sans décimale;901244;G
1329AC;25;DB;MOA;C516.5004.01;NON;;Valeur;Réductions supplémentaires;Montant entier sans décimale;901245;H
1329AC;25;EA;MOA;C516.5004.01;NON;;Valeur;Acompte dû;Montant entier sans décimale;902896;I
1329AC;25;EB;MOA;C516.5004.01;NON;;Valeur;Augmentation;Montant entier sans décimale;902897;J
1329AC;25;EC;MOA;C516.5004.01;NON;;Valeur;Diminution;Montant entier sans décimale;902898;K
1329AC;25;ED;MOA;C516.5004.01;NON;;Valeur;Acompte à verser;Montant entier sans décimale;902899;L
1329AC;25;EE;MOA;C516.5004.01;NON;;Valeur;Acompte de contribution complémentaire;Montant entier sans décimale. Applicable à partir du 15/08/2025.;914338;O
1329AC;25;GA;CCI;C889.7111.01;NON;TBX;Valeur;Coche : Mention exonération taxe additionnelle;;902682;M0
1329AC;25;GB;MOA;C516.5004.01;NON;;Valeur;Taxe additionnelle;Montant entier sans décimale;902907;M
1329AC;25;KA;MOA;C516.5004.01;NON;;Valeur;Montant à payer;Montant entier sans décimale;902901;P
1329DEF;25;AA;MOA;C516.5004.01;NON;;Valeur;Montant du chiffre d'affaires de la période de référence;Montant entier sans décimale;901229;A1
1329DEF;25;AB;MOA;C516.5004.01;NON;;Valeur;Montant du chiffre d'affaires réel si la période de référence est différente de 12 mois;Montant entier sans décimale;901230;A2
1329DEF;25;AC;PCD;C501.5482.01;NON;;Valeur;Pourcentage de la valeur ajoutée;Pourcentage avec 2 décimales;901236;B
1329DEF;25;AD;MOA;C516.5004.01;NON;;Valeur;Montant du chiffre d'affaires de référence du groupe;Montant entier sans décimale;901470;A3
1329DEF;25;BA;MOA;C516.5004.01;NON;;Valeur;Valeur ajoutée produite;Montant entier sans décimale;901231;C
1329DEF;25;BB;MOA;C516.5004.01;NON;;Valeur;Limitation de la valeur ajoutée;Montant entier sans décimale;901234;D
1329DEF;25;BC;CCI;C889.7111.01;NON;TBX;Valeur;Coche : Mention limitation valeur ajoutée non applicable;;901233;D0
1329DEF;25;CA;MOA;C516.5004.01;NON;;Valeur;Montant de la cotisation sur la valeur ajoutée;Montant entier sans décimale;901253;E
1329DEF;25;CB;MOA;C516.5004.01;NON;;Valeur;Montant de la cotisation avant réductions;Montant entier sans décimale;901240;F
1329DEF;25;DA;MOA;C516.5004.01;NON;;Valeur;Exonérations;Montant entier sans décimale;902902;G
1329DEF;25;DB;MOA;C516.5004.01;NON;;Valeur;Réductions supplémentaires;Montant entier sans décimale;902903;H
1329DEF;25;EA;MOA;C516.5004.01;NON;;Valeur;CVAE due / cotisation minimun;Montant entier sans décimale;902688;I1
1329DEF;25;EB;MOA;C516.5004.01;NON;;Valeur;Acomptes versés;Montant entier sans décimale;902689;I2
1329DEF;25;EC;MOA;C516.5004.01;NON;;Valeur;Solde de CVAE due;Montant entier sans décimale;902690;I3
1329DEF;25;ED;MOA;C516.5004.01;NON;;Valeur;Excédent de CVAE constaté;Montant entier sans décimale;902691;I4
1329DEF;25;GA;CCI;C889.7111.01;NON;TBX;Valeur;Coche : Mention exonération taxe additionnelle;;902682;J0
1329DEF;25;GB;MOA;C516.5004.01;NON;;Valeur;Taxe additionnelle;Montant entier sans décimale;902907;J1
1329DEF;25;GC;MOA;C516.5004.01;NON;;Valeur;Acompte de la taxe additionnelle;Montant entier sans décimale;902717;J2
1329DEF;25;GD;MOA;C516.5004.01;NON;;Valeur;Solde de la taxe additionnelle;Montant entier sans décimale;902720;J3
1329DEF;25;GE;MOA;C516.5004.01;NON;;Valeur;Excédent de la taxe additionnelle;Montant entier sans décimale;902721;J4
1329DEF;25;JA;MOA;C516.5004.01;NON;;Valeur;Total des acomptes versés;Montant entier sans décimale;902904;M
1329DEF;25;JE;MOA;C516.5004.01;NON;;Valeur;Total des excédents;Montant entier sans décimale;902894;O
1329DEF;25;JK;MOA;C516.5004.01;NON;;Valeur;Total;Montant entier sans décimale;906746;N
1329DEF;25;KA;MOA;C516.5004.01;NON;;Valeur;CVAE due;Montant entier sans décimale;902905;Y
1329DEF;25;KB;MOA;C516.5004.01;NON;;Valeur;Excédent de versement;Montant entier sans décimale;902906;Z
2020TGAP;25;AA;CCI;C889.7111.01;NON;TBX;Valeur;Absence d'activités polluantes - Solde;;910576;
2020TGAP;25;AB;QTY;C186.6060.01;NON;;Valeur;Nombre total d'établissements assujettis aux TGAP;Quantité entière sans décimale;910578;
2020TGAP;25;AC;QTY;C186.6060.01;NON;;Valeur;Nombre d'établissements assujettis à la composante "Lessives et préparations assimilées";Quantité entière sans décimale;910579;
2020TGAP;25;AD;QTY;C186.6060.01;NON;;Valeur;Nombre d'établissements assujettis à la composante "Matériaux d'extraction";Quantité entière sans décimale;910580;
2020TGAP;25;AE;QTY;C186.6060.01;NON;;Valeur;Nombre d'établissements assujettis à la composante "Émissions polluantes";Quantité entière sans décimale;910581;
2020TGAP;25;AF;QTY;C186.6060.01;NON;;Valeur;Nombre d'établissements assujettis à la composante "Déchets";Quantité entière sans décimale;910979;
2020TGAP;25;AG;CCI;C889.7111.01;NON;TBX;Valeur;Déclaration de la TGAP "Lessives et préparations assimilées";;910582;
2020TGAP;25;AH;CCI;C889.7111.01;NON;TBX;Valeur;Déclaration de la TGAP "Matériaux d'extraction";;910583;
2020TGAP;25;AI;CCI;C889.7111.01;NON;TBX;Valeur;Déclaration de la TGAP "Émissions polluantes";;910584;
2020TGAP;25;AJ;CCI;C889.7111.01;NON;TBX;Valeur;Déclaration de la TGAP "Déchets";;910980;
2020TGAP;25;AK;CCI;C889.7111.01;NON;TBX;Valeur;Déclaration de la TGAP "Déchets" Établissement en Guadeloupe, Martinique ou Réunion;;910987;
2020TGAP;25;AL;CCI;C889.7111.01;NON;TBX;Valeur;Déclaration de la TGAP "Déchets" Établissement en Guyane ou Mayotte;;910988;
2020TGAP;25;AM;CCI;C889.7111.01;NON;TBX;Valeur;Case à cocher demande de remboursement de l'excédent - Solde;;910704;
2020TGAP;25;AN;MOA;C516.5004.01;NON;;Valeur;Montant du remboursement demandé - solde;Montant entier sans décimale;910705;
2020TGAP;25;AO;NAD;C080.3036.01;NON;;Designation;Nom du demandeur - TGAP;;910706;
2020TGAP;25;AO;NAD;C080.3036.02;NON;;DesignationSuite1;Prénom du demandeur - TGAP;;910707;
2020TGAP;25;AO;NAD;C080.3036.03;NON;;DesignationSuite2;Qualité du demandeur - TGAP;;910708;
2020TGAP;25;AP;FII;C078.3192.01;NON;;TitulaireDesignation;Compte Bancaire : Titulaire du compte;;910710;
2020TGAP;25;AP;FII;C078.3192.02;NON;;TitulaireDesignationSuite;Compte Bancaire : Titulaire du compte Suite;;910711;
2020TGAP;25;AP;FII;C078.3194.01;NON;;Iban;Compte Bancaire : IBAN;;910712;
2020TGAP;25;AP;FII;C088.3433.01;NON;;Bic;Compte Bancaire : BIC;;910723;
2020TGAP;25;AQ;CCI;C889.7111.01;NON;TBX;Valeur;Déclaration de la TGAP "Déchets" Établissement en Corse;Applicable à partir de Juillet 2025;914337;
2020TGAP;25;BA;QTY;C186.6060.01;NON;;Valeur;Produits avec teneur en phosphate inférieure à 5% du poids - Quantité;Quantité avec 3 décimales;910587;
2020TGAP;25;BB;QTY;C186.6060.01;NON;;Valeur;Produits avec teneur en phosphate comprise entre 5% et 30% du poids - Quantité;Quantité avec 3 décimales;910588;
2020TGAP;25;BC;QTY;C186.6060.01;NON;;Valeur;Produits avec teneur en phosphate supérieure à 30% du poids - Quantité;Quantité avec 3 décimales;910589;
2020TGAP;25;CA;MOA;C516.5004.01;NON;;Valeur;Produits avec teneur en phosphate inférieure à 5% du poids - Taxe;Montant avec 2 décimales;910590;
2020TGAP;25;CB;MOA;C516.5004.01;NON;;Valeur;Produits avec teneur en phosphate comprise entre 5% et 30% du poids - Taxe;Montant avec 2 décimales;910591;
2020TGAP;25;CC;MOA;C516.5004.01;NON;;Valeur;Produits avec teneur en phosphate supérieure à 30% du poids - Taxe;Montant avec 2 décimales;910592;
2020TGAP;25;DA;MOA;C516.5004.01;NON;;Valeur;Montant suspendu - Lessives;Montant entier sans décimale;910586;
2020TGAP;25;DB;MOA;C516.5004.01;NON;;Valeur;TOTAL TGAP "Lessives et préparations assimilées" - Taxe;Montant entier sans décimale;910592;A
2020TGAP;25;EA;QTY;C186.6060.01;NON;;Valeur;Première livraison de matériaux d'extraction - Quantité;Quantité entière sans décimale;910600;
2020TGAP;25;EB;QTY;C186.6060.01;NON;;Valeur;Première utilisation de matériaux d'extraction - Quantité;Quantité entière sans décimale;910601;
2020TGAP;25;FA;MOA;C516.5004.01;NON;;Valeur;Première livraison de matériaux d'extraction - Taxe;Montant avec 2 décimales;910602;
2020TGAP;25;FB;MOA;C516.5004.01;NON;;Valeur;Première utilisation de matériaux d'extraction - Taxe;Montant avec 2 décimales;910603;
2020TGAP;25;GA;MOA;C516.5004.01;NON;;Valeur;Montant suspendu - Matériaux d'extraction;Montant entier sans décimale;910599;
2020TGAP;25;GB;MOA;C516.5004.01;NON;;Valeur;Total "Matériaux d'extraction" - Taxe;Montant entier sans décimale;910604;B
2020TGAP;25;HA;CCI;C889.7111.01;NON;MDD;Valeur;Acide chlorhydrique - Mode de détermination;;910615;
2020TGAP;25;HB;CCI;C889.7111.01;NON;MDD;Valeur;Arsenic - Mode de détermination;;910616;
2020TGAP;25;HC;CCI;C889.7111.01;NON;MDD;Valeur;Benzène - Mode de détermination;;610617;
