Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire;Code NREF;Code Ligne
3517BCA12A;24;EV;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé dans les DOM imposable au taux normal, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : taxe due;;100168;07
3517BCA12A;24;EZ;MOA;C516.5004.01;NON;;Valeur;Livraisons d'electricité, de gaz naturel de chaud ou froid imposables en France, taxe due;;100185;9B
3517BCA12A;24;FA;MOA;C516.5004.01;NON;;Valeur;TVA déductible sur biens constituant des immobilisations;;100090;17
3517BCA12A;24;FB;MOA;C516.5004.01;NON;;Valeur;TVA déductible sur autres biens et services (déduction sur facture);;100091;18
3517BCA12A;24;FC;MOA;C516.5004.01;NON;;Valeur;Crédit antérieur non imputé et non remboursé;;100151;19
3517BCA12A;24;FD;MOA;C516.5004.01;NON;;Valeur;Autre TVA à déduire, omissions ou compléments de déductions;;100092;20
3517BCA12A;24;FF;MOA;C516.5004.01;NON;;Valeur;Total de la TVA déductible;;100095;21
3517BCA12A;24;FG;PCD;C501.5482.01;NON;;Valeur;Pourcentage de déduction applicable pour la période s'il est différent de 100%;Valeur entière et au plus 2 décimales;100094;20A
3517BCA12A;24;GA;MOA;C516.5004.01;NON;;Valeur;TVA nette due;;100099;23
3517BCA12A;24;GB;MOA;C516.5004.01;NON;;Valeur;Crédit de TVA;;100096;24
3517BCA12A;24;HA;MOA;C516.5004.01;NON;;Valeur;Imputations-régularisations - Total des acomptes versés (pénalités de retard exclues);;100152;25
3517BCA12A;24;JA;MOA;C516.5004.01;NON;;Valeur;Résultat net, solde à payer TVA;;100153;28
3517BCA12A;24;JB;MOA;C516.5004.01;NON;;Valeur;Résultat net, excédent de versement TVA;;100154;29
3517BCA12A;24;JC;MOA;C516.5004.01;NON;;Valeur;Résultat net, solde excédentaire;;100155;30
3517BCA12A;24;KA;MOA;C516.5004.01;NON;;Valeur;Ligne 1 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900101;35D
3517BCA12A;24;KB;MOA;C516.5004.01;NON;;Valeur;Ligne 2 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900102;35E
3517BCA12A;24;KC;MOA;C516.5004.01;NON;;Valeur;Ligne 3 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900103;35F
3517BCA12A;24;KD;MOA;C516.5004.01;NON;;Valeur;Ligne 4 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900104;35G
3517BCA12A;24;KF;MOA;C516.5004.01;NON;;Valeur;Ligne 5 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900105;35H
3517BCA12A;24;LC;MOA;C516.5004.01;NON;;Valeur;Taxe sur certaines dépenses de publicité;;100022;33
3517BCA12A;24;LF;MOA;C516.5004.01;NON;;Valeur;Taxe sur le chiffre d'affaires des exploitants agricoles;;100046;31
3517BCA12A;24;LM;MOA;C516.5004.01;NON;;Valeur;Contribution due par les gestionnaires des réseaux publics d'électricité (loi de finances rectificative pour 2011 n°2011-1978);;903435;35C
3517BCA12A;24;MA;MOA;C516.5004.01;NON;;Valeur;Récapitulation, solde excédentaire;;100156;36
3517BCA12A;24;MB;MOA;C516.5004.01;NON;;Valeur;Montant du remboursement demandé sur le formulaire 3517DDR;;100097;37
3517BCA12A;24;MC;MOA;C516.5004.01;NON;;Valeur;Crédit à reporter sur déclaration suivante;;100098;38
3517BCA12A;24;NA;MOA;C516.5004.01;NON;;Valeur;Report TVA solde à payer;;100158;39
3517BCA12A;24;NB;MOA;C516.5004.01;NON;;Valeur;Récapitulation, Total des taxes parafiscales (bis);;100038;40
3517BCA12A;24;NC;MOA;C516.5004.01;NON;;Valeur;Total à payer;;100103;41
3517BCA12A;24;ND;CCI;C889.7111.01;NON;TBX;Valeur;Mention déclaration néante;X = sélectionné;100117;
3517BCA12A;24;NP;MOA;C516.5004.01;NON;;Valeur;Total de la taxe annuelle sur les véhicules lourds de transport de marchandises due (1a + 1b + 2a + 2b + 3);;910779;60A
3517BCA12A;24;NQ;QTY;C186.6060.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC inférieur à 27 t - Nombre de véhicules;Quantité entière, sans décimale;911561;
3517BCA12A;24;NR;QTY;C186.6060.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC supérieur ou égal à 27 t - Nombre de véhicules;Quantité entière, sans décimale;911562;
3517BCA12A;24;NS;QTY;C186.6060.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA inférieur à 39 t - Nombre de véhicules;Quantité entière, sans décimale;911563;
3517BCA12A;24;NT;QTY;C186.6060.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA supérieur ou égal à 39 t - Nombre de véhicules;Quantité entière, sans décimale;911564;
3517BCA12A;24;NU;QTY;C186.6060.01;NON;;Valeur;3-Remorques de la catégorie O4 - Nombre de véhicules;Quantité entière, sans décimale;911565;
3517BCA12A;24;NV;QTY;C186.6060.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC inférieur à 27 t - dont nombre de véhicules rail-route;Quantité entière, sans décimale;911566;
3517BCA12A;24;NW;QTY;C186.6060.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC supérieur ou égal à 27 t - dont nombre de véhicules rail-route;Quantité entière, sans décimale;911567;
3517BCA12A;24;NX;QTY;C186.6060.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA inférieur à 39 t - dont nombre de véhicules rail-route;Quantité entière, sans décimale;911568;
3517BCA12A;24;NY;QTY;C186.6060.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA supérieur ou égal à 39 t - dont nombre de véhicules rail-route;Quantité entière, sans décimale;911569;
3517BCA12A;24;NZ;QTY;C186.6060.01;NON;;Valeur;3-Remorques de la catégorie O4 - dont nombre de véhicules rail-route;Quantité entière, sans décimale;911570;
3517BCA12A;24;PA;MOA;C516.5004.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC inférieur à 27 t - Montant de la taxe;;911571;
3517BCA12A;24;PB;MOA;C516.5004.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC supérieur ou égal à 27 t - Montant de la taxe;;911572;
3517BCA12A;24;PC;MOA;C516.5004.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA inférieur à 39 t - Montant de la taxe;;911573;
3517BCA12A;24;PD;MOA;C516.5004.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA supérieur ou égal à 39 t - Montant de la taxe;;911574;
3517BCA12A;24;PE;MOA;C516.5004.01;NON;;Valeur;3-Remorques de la catégorie O4 - Montant de la taxe;;911575;
3517BCA12A;24;PF;MOA;C516.5004.01;NON;;Valeur;Importations (autres que les produits pétroliers);;911610;3C
3517BCA12A;24;PG;MOA;C516.5004.01;NON;;Valeur;Acquisitions intracommunautaires;;911611;3D
3517BCA12A;24;PH;MOA;C516.5004.01;NON;;Valeur;Importations - Taux normal 20 % Base HT;;911612;I1
3517BCA12A;24;PJ;MOA;C516.5004.01;NON;;Valeur;Importations - Taux normal 20 % Taxe due;;911613;I1
3517BCA12A;24;RC;MOA;C516.5004.01;NON;;Valeur;Sommes à ajouter;;905856;4B
3517BCA12A;24;RD;MOA;C516.5004.01;NON;;Valeur;Sommes à imputer;;905854;2B
3517BCA12A;24;RG;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire pour le contrôle de certaines substances et de leurs résidus (CGI, art. 302 bis WC);;905859;51
3517BCA12A;24;RH;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de première mise sur le marché des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WA);;905860;52
3517BCA12A;24;RJ;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de transformation des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WB);;905861;53
3517BCA12A;24;RK;MOA;C516.5004.01;NON;;Valeur;Redevance pour agrément des établissements du secteur de l'alimentation animale (CGI, art. 302 bis WD à WG);;905862;54
3517BCA12A;24;RM;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire d'abattage (CGI, art. 302 bis N à 302 bis R);;907346;50A
3517BCA12A;24;RN;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de découpage (CGI, art. 302 bis S à 302 bis W);;907347;50B
3517BCA12A;24;RP;MOA;C516.5004.01;NON;;Valeur;Redevance phytosanitaire à la circulation intracommunautaire et à l'exportation (L 251-17-1 du code rural et de la pêche maritime) - à la circulation intracommunautaire (PPE);;907348;55
3517BCA12A;24;RQ;MOA;C516.5004.01;NON;;Valeur;Redevance phytosanitaire à la circulation intracommunautaire et à l'exportation (L 251-17-1 du code rural et de la pêche maritime) - à l'exportation;;907349;56
3517BCA12A;24;RR;MOA;C516.5004.01;NON;;Valeur;Taxe forfaitaire sur les métaux précieux (CGI, art.150 VM);;907350;57
3517BCA12A;24;RS;MOA;C516.5004.01;NON;;Valeur;Taxe forfaitaire sur les métaux précieux (CGI, art.150 VM) sur les ventes de bijoux, d'objets d'arts, de collection ou d'antiquité);;907351;58
3517BCA12A;24;RT;MOA;C516.5004.01;NON;;Valeur;Contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de métaux précieux au taux de 0,5 %;;907352;59
3517BCA12A;24;RU;MOA;C516.5004.01;NON;;Valeur;Contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de bijoux, d'objets d'arts, de collection ou d'antiquité au taux de 0,5 %;;907353;60
3517BCA12A;24;RV;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris hippiques - au profit de l'Etat (CGI, art. 302 bis ZG);;907354;61
3517BCA12A;24;RW;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris hippiques - au profit des organismes de sécurité sociale (CSS, art. L137-20);;907355;62
3517BCA12A;24;RX;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris hippiques - engagés depuis l'étranger des courses françaises et regroupés en France (CGI, art.302 bis ZO);;907356;63
3517BCA12A;24;RY;MOA;C516.5004.01;NON;;Valeur;Redevance due par les opérateurs agréés de paris hippiques en lignes - Enjeux relatifs aux courses de trot (CGI, art. 1609 tertricies);;907357;64
3517BCA12A;24;RZ;MOA;C516.5004.01;NON;;Valeur;Redevance due par les opérateurs agréés de paris hippiques en lignes - Enjeux relatifs aux courses de galop (CGI, art. 1609 tertricies);;907358;65
3517BCA12A;24;SC;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de métaux précieux;;907855;59
3517BCA12A;24;SD;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de bijoux, d'objets d'arts, de collection ou d'antiquité;;907856;60
3517BCA12A;24;SE;MOA;C516.5004.01;NON;;Valeur;Base imposable sur les prélèvement sur les paris hippiques au profit de l'Etat (CGI, art. 302 bis ZG);;908458;61
3517BCA12A;24;SF;MOA;C516.5004.01;NON;;Valeur;Base imposable sur le prélèvement sur les paris hippiques au profit des organismes de sécurité sociale (CSS, art. L137-20);;908459;62
3517BCA12A;24;SG;MOA;C516.5004.01;NON;;Valeur;Base imposable sur le prélèvement sur les paris hippiques engagés depuis l'étranger des courses françaises et regroupés en France (CGI, art.302 bis ZO);;908460;63
3517BCA12A;24;SH;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe forfaitaire sur les métaux précieux (CGI, art.150 VM) sur les ventes de métaux précieux;;908451;57
3517BCA12A;24;SJ;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe sur certaines dépenses de publicité au taux de 1% (CGI, art. 302 bis MA);;908452;33
3517BCA12A;24;SK;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe forfaitaire sur les métaux précieux (CGI, art.150 VM) sur les ventes de bijoux, d'objets d'arts, de collection ou d'antiquité;;908453;58
3517BCA12A;24;SL;QTY;C516.5004.01;NON;;Valeur;Base imposable de la redevance sanitaire de transformation des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WB);;909382;53
3517BCA12A;24;SM;QTY;C516.5004.01;NON;;Valeur;Base imposable de la redevance pour agrément des établissements du secteur de l'alimentation animale (CGI, art. 302 bis WD à WG);;909387;54
3517BCA12A;24;SQ;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 10 % Base HT;;911614;I2
3517BCA12A;24;SR;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 10 % Taxe due;;911615;I2
3517BCA12A;24;SS;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 8,5 % Base HT;;911616;I3
3517BCA12A;24;ST;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 8,5 % Taxe due;;911617;I3
3517BCA12A;24;SU;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 5,5 % Base HT;;911618;I4
3517BCA12A;24;SV;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 5,5 % Taxe due;;911619;I4
3517BCA12A;24;SW;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 2,1 % Base HT;;911620;I5
3517BCA12A;24;SX;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 2,1 % Taxe due;;911621;I5
3517BCA12A;24;SY;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 1,05 % Base HT;;911622;I6
3517BCA12A;24;SZ;MOA;C516.5004.01;NON;;Valeur;Importations - Taux réduit 1,05 % Taxe due;;911623;I6
3517BCA12A;24;TA;MOA;C516.5004.01;NON;;Valeur;Taxe sur les émissions de CO2 due au titre de 2022 (CGI, art. 1010);;911627;60B
3517BCA12A;24;TB;MOA;C516.5004.01;NON;;Valeur;Taxe sur les émissions de polluants atmosphériques due au titre de 2022 (CGI, art. 1010);;911631;60C
3517BCA12A;24;TK;MOA;C516.5004.01;NON;;Valeur;Taxe sur les produits phytopharmaceutiques au taux de 0,9 %;;911665;
3517BCA12A;24;TL;MOA;C516.5004.01;NON;;Valeur;Taxe sur les produits phytopharmaceutiques au taux de 0,1 %;;911668;
3517BCA12A;24;TM;MOA;C516.5004.01;NON;;Valeur;Total de la taxe sur les produits phytopharmaceutiques due (a*0,9%+b*0,1%);;911671;56A
3517BCA12A;24;TR;QTY;C186.6060.01;NON;;Valeur;Nombre de véhicules relevant du nouveau dispositif d'immatriculation (depuis le 1er mars 2020);;911719;
3517BCA12A;24;TS;QTY;C186.6060.01;NON;;Valeur;Nombre de véhicules ne relevant pas du nouveau dispositif d'immatriculation: (réception européenne, dont la première mise en circulation est intervenue à compter du 1er juin 2004 et non utilisés par le redevable avant le 1er janvier 2006);;911720;
3517BCA12A;24;TT;QTY;C186.6060.01;NON;;Valeur;Nombre d'autres véhicules soumis à la taxe;;911721;
3517BCA12A;24;TU;QTY;C186.6060.01;NON;;Valeur;Nombre de véhicules exonérés dont la source d'énergie est exclusivement l'électricité, l'hydrogène ou une combinaison des deux;;911722;
3517BCA12A;24;TV;QTY;C186.6060.01;NON;;Valeur;Nombre des autres véhicules exonérés;;911723;
3517BCA12A;24;TW;QTY;C186.6060.01;NON;;Valeur;Contribution sur les boissons non alcooliques contenant des sucres ajoutés (CGI, art.1613 ter);;911749;66
3517BCA12A;24;TX;QTY;C186.6060.01;NON;;Valeur;Contribution sur les boissons non alcooliques (CGI, art. 1613 quater II 1°), 0,54€/hL;;911750;67
3517BCA12A;24;TY;QTY;C186.6060.01;NON;;Valeur;Contribution sur les boissons non alcooliques contenant des édulcorants de synthèse (CGI, art. 1613 quater II 2°), 3,08€/hL;;911751;68
3517BCA12A;24;TZ;MOA;C516.5004.01;NON;;Valeur;Contribution sur les boissons non alcooliques contenant des sucres ajoutés (CGI, art.1613 ter);;911752;66
3517BCA12A;24;UA;MOA;C516.5004.01;NON;;Valeur;Contribution sur les boissons non alcooliques (CGI, art. 1613 quater II 1°), 0,54€/hL;;911753;67
3517BCA12A;24;UB;MOA;C516.5004.01;NON;;Valeur;Contribution sur les boissons non alcooliques contenant des édulcorants de synthèse (CGI, art. 1613 quater II 2°), 3,08€/hL;;911754;68
3517BCA12A;24;UP;QTY;C186.6060.01;NON;;Valeur;Nombre de véhicules exonérés;;912264;
3517BCA12A;24;UQ;MOA;C516.5004.01;NON;;Valeur;Taxe due par les employeurs de main-d'œuvre étrangère (L. 436-10 du CESEDA);;912261;35
3517BCA12A;24;UR;MOA;C516.5004.01;NON;;Valeur;Taxe spéciale due en cas de non-respect de l'engagement de conserver pendant 5 ans les parts de fonds commun de placement à risques ou de fonds professionnels de capital investissement (art. 209-0-A du CGI);;912234;34
3517BCA12A;24;US;MOA;C516.5004.01;NON;;Valeur;TICFE - crédit imputé sur la TVA;;912235;
3517BCA12A;24;UT;MOA;C516.5004.01;NON;;Valeur;TICGN - crédit imputé sur la TVA;;912236;
3517BCA12A;24;UU;MOA;C516.5004.01;NON;;Valeur;TICCE - crédit imputé sur la TVA;;912237;
3517BCA12A;24;UV;MOA;C516.5004.01;NON;;Valeur;TOTAL - crédit imputé sur la TVA;;912252;
3517BCA12A;24;UW;MOA;C516.5004.01;NON;;Valeur;Crédit de TIC imputé sur la TVA (Total);;912238;X5
3517BCA12A;24;UX;MOA;C516.5004.01;NON;;Valeur;TICFE - Reliquat de crédit à rembourser;;912239;
3517BCA12A;24;UY;MOA;C516.5004.01;NON;;Valeur;TICGN - Reliquat de crédit à rembourser;;912240;
3517BCA12A;24;UZ;MOA;C516.5004.01;NON;;Valeur;TICCE - Reliquat de crédit à rembourser;;912241;
3517BCA12A;24;VA;MOA;C516.5004.01;NON;;Valeur;TOTAL - reliquat de crédit à rembourser;;912253;
3517BCA12A;24;VB;MOA;C516.5004.01;NON;;Valeur;Remboursement de reliquat de TIC demandé;;912242;Y5
3517BCA12A;24;VF;MOA;C516.5004.01;NON;;Valeur;TOTAL - taxe due;;912254;
3517BCA12A;24;VK;MOA;C516.5004.01;NON;;Valeur;TOTAL - crédit constaté;;912251;
3517BCA12A;24;VL;MOA;C516.5004.01;NON;;Valeur;Total des taxes intérieures de consommation dues;;912247;Z5
3517BCA12A;24;VM;MOA;C516.5004.01;NON;;Valeur;Total de la contribution sur la rente infra-marginale de la production d'électricité due (report de A et/ou B);;912268;65A
3517BCA12A;24;WF;CCI;C889.7111.01;OUI;PE1;Valeur;Solde de la période;;912932;
3517BCA12A;24;WG;QTY;C186.6060.01;OUI;;Valeur;Quantité d'électricité produite sur la période (en MWh);;912931;
3517BCA12A;24;WH;MOA;C516.5004.01;OUI;;Valeur;Forfait;;912925;
3517BCA12A;24;WJ;MOA;C516.5004.01;OUI;;Valeur;Report d'un montant négatif d'une période antérieure;;912926;
3517BCA12A;24;WK;MOA;C516.5004.01;OUI;;Valeur;Marge forfaitaire (minorée du report le cas échéant);;912927;
3517BCA12A;24;WL;MOA;C516.5004.01;OUI;;Valeur;Sommes déductibles au titre des redevances hydrauliques;;912928;
3517BCA12A;24;WM;MOA;C516.5004.01;OUI;;Valeur;Sommes déductibles au titre du service public de traitement des déchets;;912929;
3517BCA12A;24;WN;MOA;C516.5004.01;OUI;;Valeur;Taxe due au titre de la période;;912930;
3517BCA12A;24;WP;MOA;C516.5004.01;NON;;Valeur;TICFE - crédit constaté;;912935;
3517BCA12A;24;WQ;MOA;C516.5004.01;NON;;Valeur;TICGN - crédit constaté;;912936;
3517BCA12A;24;WR;MOA;C516.5004.01;NON;;Valeur;TICCE - crédit constaté;;912937;
3517BCA12A;24;WT;MOA;C516.5004.01;NON;;Valeur;TICGN - Taxe due;;912940;
3517BCA12A;24;WU;MOA;C516.5004.01;NON;;Valeur;TICCE - Taxe due;;912941;
3517BCA12A;24;WW;MOA;C516.5004.01;NON;;Valeur;TICFE - Taxe due;;912939;
3517SCA12;24;AA;MOA;C516.5004.01;NON;;Valeur;Taxe sur certains services numériques (TSN) - Montant dû au titre de la publicité (b);;909837;93
3517SCA12;24;AB;MOA;C516.5004.01;OUI;;Valeur;Contribution sur les eaux minérales naturelles (CGI, art. 1582) (calcul par commune);;909865;91
3517SCA12;24;AC;CCI;C889.7111.01;OUI;COM;Valeur;Numéro de la commune bénéficiaire de la contribution sur les eaux minérales naturelles;;909866;91
3517SCA12;24;AD;QTY;C186.6060.01;OUI;;Valeur;Nombre d'hectolitres relatif à la contribution sur les eaux minérales naturelles;;909867;91
3517SCA12;24;AE;MOA;C516.5004.01;NON;;Valeur;TOTAL Contribution sur les eaux minérales naturelles (CGI, art. 1582);;909868;92
3517SCA12;24;AF;MOA;C516.5004.01;NON;;Valeur;Taxe sur certains services numériques (TSN);;910212;93
